,agent,step,test_id,avg_reward,std_reward
1047,ia2c,754560,-1,-641.1611111111112,281.3732379655355
1048,ia2c,755280,-1,-665.5486111111111,284.6723855265985
1049,ia2c,756000,-1,-609.9208333333333,243.37254389418658
1050,ia2c,756720,-1,-609.425,238.98644182254355
1051,ia2c,757440,-1,-652.5236111111111,284.78832197160807
1052,ia2c,758160,-1,-669.9625,302.6444787835959
1053,ia2c,758880,-1,-635.1611111111112,272.35764709678847
1054,ia2c,759600,-1,-622.9805555555556,270.40864581781534
1055,ia2c,760320,-1,-657.5833333333334,294.27197595648374
1056,ia2c,761040,-1,-664.3777777777777,305.83680117117575
1057,ia2c,761760,-1,-648.9722222222222,291.8815243012052
1058,ia2c,762480,-1,-651.5930555555556,272.4467271200764
1059,ia2c,763200,-1,-625.6708333333333,273.3519429322958
1060,ia2c,763920,-1,-682.0347222222222,290.678488224687
1061,ia2c,764640,-1,-668.6388888888889,305.8118114841378
1062,ia2c,765360,-1,-672.3888888888889,295.41540223309823
1063,ia2c,766080,-1,-670.3722222222223,297.6481849536006
1064,ia2c,766800,-1,-640.8291666666667,266.66115095207124
1065,ia2c,767520,-1,-674.8902777777778,305.920619542119
1066,ia2c,768240,-1,-670.8541666666666,306.71366416935916
1067,ia2c,768960,-1,-628.4791666666666,269.5049568898399
1068,ia2c,769680,-1,-590.9805555555556,222.34162193376164
1069,ia2c,770400,-1,-615.5597222222223,262.8828357313293
1070,ia2c,771120,-1,-658.5611111111111,308.713799747146
1071,ia2c,771840,-1,-652.1888888888889,284.1102542028532
1072,ia2c,772560,-1,-688.4611111111111,308.673899553286
1073,ia2c,773280,-1,-651.0916666666667,288.2599375515478
1074,ia2c,774000,-1,-644.4055555555556,273.22480970036827
1075,ia2c,774720,-1,-584.4444444444445,232.46956723699992
1076,ia2c,775440,-1,-667.5513888888889,295.37694866665976
1077,ia2c,776160,-1,-701.0194444444444,325.96755063404396
1078,ia2c,776880,-1,-650.7361111111111,282.8816150626125
1079,ia2c,777600,-1,-619.1291666666667,265.87433066180176
1080,ia2c,778320,-1,-619.7930555555556,275.2344358433314
1081,ia2c,779040,-1,-630.3777777777777,285.2392203738928
1082,ia2c,779760,-1,-659.3111111111111,282.7138185690196
1083,ia2c,780480,-1,-657.5263888888888,284.35206439526473
1084,ia2c,781200,-1,-651.1958333333333,300.4403790630144
1085,ia2c,781920,-1,-715.3305555555555,324.83535857025964
1086,ia2c,782640,-1,-700.6597222222222,294.56578597418525
1087,ia2c,783360,-1,-627.9180555555556,278.1513630833184
1088,ia2c,784080,-1,-629.4888888888889,273.81165949707696
1089,ia2c,784800,-1,-631.6680555555556,265.32184770282555
1090,ia2c,785520,-1,-650.5,282.8933004587497
1091,ia2c,786240,-1,-650.1930555555556,269.22309564662623
1092,ia2c,786960,-1,-671.8666666666667,295.6653447922348
1093,ia2c,787680,-1,-673.6027777777778,315.043944012499
1094,ia2c,788400,-1,-699.8291666666667,312.4627755329425
1095,ia2c,789120,-1,-687.7791666666667,307.66451761505675
1096,ia2c,789840,-1,-619.7263888888889,258.21459932317254
1097,ia2c,790560,-1,-651.4986111111111,273.4804888394212
1098,ia2c,791280,-1,-620.3861111111111,250.9099347627637
1099,ia2c,792000,-1,-679.6527777777778,305.4210463406861
1100,ia2c,792720,-1,-664.9277777777778,299.90957953200115
1101,ia2c,793440,-1,-625.3125,277.11068458364554
1102,ia2c,794160,-1,-718.5875,340.9822667421854
1103,ia2c,794880,-1,-663.0,293.52735060902853
1104,ia2c,795600,-1,-689.4513888888889,324.5084836645927
1105,ia2c,796320,-1,-673.9888888888889,299.71358066010083
1106,ia2c,797040,-1,-649.6875,276.65623646880493
1107,ia2c,797760,-1,-656.1375,281.5163834474036
1108,ia2c,798480,-1,-701.3041666666667,321.4154035657059
1109,ia2c,799200,-1,-658.9736111111112,302.37577912859774
1110,ia2c,799920,-1,-652.7402777777778,315.37663645575435
1111,ia2c,800640,-1,-640.7555555555556,289.91725586262294
1112,ia2c,801360,-1,-618.5166666666667,270.9155459835326
1113,ia2c,802080,-1,-671.2833333333333,317.7884389722893
1114,ia2c,802800,-1,-616.8930555555555,262.8371981465951
1115,ia2c,803520,-1,-672.9597222222222,285.6589697328122
1116,ia2c,804240,-1,-650.8861111111111,289.64512448931725
1117,ia2c,804960,-1,-673.7694444444444,298.54159799435774
1118,ia2c,805680,-1,-635.0055555555556,295.64983505683847
1119,ia2c,806400,-1,-621.2847222222222,260.0626330327424
1120,ia2c,807120,-1,-633.3958333333334,274.65417191316345
1121,ia2c,807840,-1,-696.1041666666666,310.06755354344426
1122,ia2c,808560,-1,-650.5236111111111,286.3367083585801
1123,ia2c,809280,-1,-654.8013888888889,303.7669213361965
1124,ia2c,810000,-1,-630.3777777777777,282.23462275906303
1125,ia2c,810720,-1,-642.8888888888889,295.75783804564185
1126,ia2c,811440,-1,-691.35,321.15855334848067
1127,ia2c,812160,-1,-571.4222222222222,239.92510302535746
1128,ia2c,812880,-1,-639.6986111111111,282.0512945828272
1129,ia2c,813600,-1,-622.6208333333333,267.0494634985457
1130,ia2c,814320,-1,-628.3958333333334,287.424773219736
1131,ia2c,815040,-1,-611.5416666666666,274.5591282958109
1132,ia2c,815760,-1,-699.7,338.0234155268603
1133,ia2c,816480,-1,-639.5972222222222,289.875249016338
1134,ia2c,817200,-1,-664.8527777777778,297.54359249818907
1135,ia2c,817920,-1,-644.5972222222222,312.26446500265615
1136,ia2c,818640,-1,-685.5875,312.4537887776811
1137,ia2c,819360,-1,-680.1222222222223,320.7150198394476
1138,ia2c,820080,-1,-673.125,325.11751881691436
1139,ia2c,820800,-1,-572.5111111111111,243.31068933199353
1140,ia2c,821520,-1,-632.4027777777778,279.3251569866511
1141,ia2c,822240,-1,-670.4763888888889,311.271861344288
1142,ia2c,822960,-1,-677.2083333333334,334.75404061539473
1143,ia2c,823680,-1,-628.7027777777778,289.8468906030975
1144,ia2c,824400,-1,-650.5083333333333,308.971371269069
1145,ia2c,825120,-1,-652.6138888888889,297.70804271297015
1146,ia2c,825840,-1,-581.8041666666667,242.2271471490597
1147,ia2c,826560,-1,-676.2208333333333,327.2316837406641
1148,ia2c,827280,-1,-618.9305555555555,304.1975658455505
1149,ia2c,828000,-1,-599.2305555555556,268.03518044325244
1150,ia2c,828720,-1,-579.5236111111111,267.03982120496954
1151,ia2c,829440,-1,-637.9277777777778,314.60101328782844
1152,ia2c,830160,-1,-612.3736111111111,278.5502261178282
1153,ia2c,830880,-1,-579.6666666666666,238.70708456646656
1154,ia2c,831600,-1,-650.8291666666667,307.07219560873995
1155,ia2c,832320,-1,-617.2361111111111,294.9366642488008
1156,ia2c,833040,-1,-646.6125,312.79879246245855
1157,ia2c,833760,-1,-650.0861111111111,301.371003040713
1158,ia2c,834480,-1,-609.3486111111112,286.71040242583126
1159,ia2c,835200,-1,-651.2458333333333,287.0774757203571
1160,ia2c,835920,-1,-582.8291666666667,260.030799424425
1161,ia2c,836640,-1,-552.1486111111111,238.6433796210569
1162,ia2c,837360,-1,-654.1569444444444,321.34277576305965
1163,ia2c,838080,-1,-581.4902777777778,262.1321494864132
1164,ia2c,838800,-1,-533.7319444444445,215.32598434724042
1165,ia2c,839520,-1,-629.0166666666667,256.30449501845777
1166,ia2c,840240,-1,-630.975,288.8661203500873
1167,ia2c,840960,-1,-578.8402777777778,248.3265956355115
1168,ia2c,841680,-1,-610.0625,278.17799105044435
1169,ia2c,842400,-1,-627.2972222222222,279.50814039637464
1170,ia2c,843120,-1,-627.1930555555556,294.8033387919577
1171,ia2c,843840,-1,-611.8027777777778,290.7749606999573
1172,ia2c,844560,-1,-656.3847222222222,317.9588731964675
1173,ia2c,845280,-1,-621.8847222222222,266.6389397875598
1174,ia2c,846000,-1,-656.5527777777778,297.86438467690397
1175,ia2c,846720,-1,-665.9,295.4106999867585
1176,ia2c,847440,-1,-644.4986111111111,296.5278045765015
1177,ia2c,848160,-1,-635.0875,285.85803947525926
1178,ia2c,848880,-1,-595.6222222222223,265.32380438407614
1179,ia2c,849600,-1,-570.1958333333333,251.59810155257753
1180,ia2c,850320,-1,-592.1388888888889,273.89724885821465
1181,ia2c,851040,-1,-625.3458333333333,294.27221639792975
1182,ia2c,851760,-1,-620.7083333333334,295.3172511375596
1183,ia2c,852480,-1,-625.2319444444445,290.7712165404983
1184,ia2c,853200,-1,-639.2986111111111,290.82011144398734
1185,ia2c,853920,-1,-661.6638888888889,319.97808662189647
1186,ia2c,854640,-1,-568.2444444444444,242.6814526681753
1187,ia2c,855360,-1,-659.5208333333334,306.8124646341167
1188,ia2c,856080,-1,-613.6402777777778,280.8287433649249
1189,ia2c,856800,-1,-596.4083333333333,284.7228231836476
1190,ia2c,857520,-1,-646.0916666666667,314.7431579655245
1191,ia2c,858240,-1,-676.0277777777778,333.9331882703411
1192,ia2c,858960,-1,-668.3083333333333,332.36775889483897
1193,ia2c,859680,-1,-663.1708333333333,306.58010097847546
1194,ia2c,860400,-1,-628.45,318.70310156075425
1195,ia2c,861120,-1,-654.9652777777778,310.04085781811
1196,ia2c,861840,-1,-678.6277777777777,346.19599106343657
1197,ia2c,862560,-1,-632.7541666666667,291.35795921736127
1198,ia2c,863280,-1,-629.0361111111112,311.7706401015352
1199,ia2c,864000,-1,-647.6069444444445,305.82250608735853
1200,ia2c,864720,-1,-652.8652777777778,318.99943820035963
1201,ia2c,865440,-1,-661.7416666666667,329.049025286
1202,ia2c,866160,-1,-630.9472222222222,298.8066682527081
1203,ia2c,866880,-1,-646.6555555555556,305.0122232928128
1204,ia2c,867600,-1,-609.0194444444444,287.14946680880365
1205,ia2c,868320,-1,-595.4888888888889,285.84167118818476
1206,ia2c,869040,-1,-596.7833333333333,316.60888113113805
1207,ia2c,869760,-1,-578.0541666666667,271.7608090651594
1208,ia2c,870480,-1,-651.3277777777778,335.75820632902474
1209,ia2c,871200,-1,-602.3055555555555,300.4601905082384
1210,ia2c,871920,-1,-648.6597222222222,287.4071097085699
1211,ia2c,872640,-1,-584.0541666666667,290.2618379428688
1212,ia2c,873360,-1,-567.5930555555556,261.95077931761915
1213,ia2c,874080,-1,-661.1666666666666,316.47316456358334
1214,ia2c,874800,-1,-634.1888888888889,316.06844879074475
1215,ia2c,875520,-1,-636.5361111111112,308.9042036446267
1216,ia2c,876240,-1,-608.35,305.1906503409886
1217,ia2c,876960,-1,-547.9180555555556,239.29663763853438
1218,ia2c,877680,-1,-591.9388888888889,268.93032273742267
1219,ia2c,878400,-1,-582.5013888888889,268.6641645836011
1220,ia2c,879120,-1,-581.0263888888888,252.84452430355935
1221,ia2c,879840,-1,-612.9958333333333,276.9537140116758
1222,ia2c,880560,-1,-596.6611111111112,283.2911422290363
1223,ia2c,881280,-1,-664.4097222222222,314.9134892931894
1224,ia2c,882000,-1,-667.3569444444445,326.23099192238556
1225,ia2c,882720,-1,-636.6291666666667,305.1246420806768
1226,ia2c,883440,-1,-657.6805555555555,331.01963798697
1227,ia2c,884160,-1,-697.9666666666667,350.9432749351699
1228,ia2c,884880,-1,-662.6416666666667,316.96701885474874
1229,ia2c,885600,-1,-602.8388888888888,268.46606787220884
1230,ia2c,886320,-1,-618.5527777777778,279.7068802893001
1231,ia2c,887040,-1,-625.7236111111112,295.7143563536044
1232,ia2c,887760,-1,-671.7486111111111,335.5192689834402
1233,ia2c,888480,-1,-668.5666666666667,295.3337866813676
1234,ia2c,889200,-1,-666.2958333333333,307.00078263449825
1235,ia2c,889920,-1,-657.6833333333333,308.37209621206364
1236,ia2c,890640,-1,-610.2694444444444,282.26163426415064
1237,ia2c,891360,-1,-632.6902777777777,299.88268523787497
1238,ia2c,892080,-1,-673.9097222222222,306.1395313958264
1239,ia2c,892800,-1,-670.7055555555555,334.87095685788216
1240,ia2c,893520,-1,-623.3861111111111,285.1134975299581
1241,ia2c,894240,-1,-649.7694444444444,298.5379552636895
1242,ia2c,894960,-1,-636.9305555555555,284.70000909285045
1243,ia2c,895680,-1,-613.6513888888888,265.0712102923453
1244,ia2c,896400,-1,-653.0555555555555,296.3581442973316
1245,ia2c,897120,-1,-612.4444444444445,270.55031822446267
1246,ia2c,897840,-1,-613.8652777777778,300.58290114548095
1247,ia2c,898560,-1,-611.2555555555556,285.4344422147915
1248,ia2c,899280,-1,-615.2625,269.91281871163716
1249,ia2c,900000,-1,-640.0819444444444,298.2381928492676
1250,ia2c,900720,-1,-648.3666666666667,322.1096888742508
1251,ia2c,901440,-1,-603.825,270.5973278128305
1252,ia2c,902160,-1,-617.2819444444444,300.1331458362313
1253,ia2c,902880,-1,-604.0305555555556,297.6330265793809
1254,ia2c,903600,-1,-652.9055555555556,309.9238965226826
1255,ia2c,904320,-1,-561.8791666666667,260.45616630437496
1256,ia2c,905040,-1,-589.8486111111112,276.17441776140083
1257,ia2c,905760,-1,-564.8569444444445,255.3099865992912
1258,ia2c,906480,-1,-636.6444444444444,307.04693582979974
1259,ia2c,907200,-1,-634.9416666666667,314.28596662823566
1260,ia2c,907920,-1,-608.0763888888889,282.2075546241806
1261,ia2c,908640,-1,-600.9,270.3217753386179
1262,ia2c,909360,-1,-620.4222222222222,301.34265666910665
1263,ia2c,910080,-1,-647.8791666666667,317.989514343852
1264,ia2c,910800,-1,-590.8125,276.91183837575255
1265,ia2c,911520,-1,-593.2388888888889,249.31005047015674
1266,ia2c,912240,-1,-642.1916666666667,287.97210886839565
1267,ia2c,912960,-1,-603.6027777777778,275.7849413604246
1268,ia2c,913680,-1,-634.0666666666667,298.9675586265358
1269,ia2c,914400,-1,-639.775,312.86093722557735
1270,ia2c,915120,-1,-623.0777777777778,288.5153366914363
1271,ia2c,915840,-1,-610.8347222222222,277.5239112119301
1272,ia2c,916560,-1,-650.7055555555555,310.91199535885505
1273,ia2c,917280,-1,-641.2527777777777,291.15525639359026
1274,ia2c,918000,-1,-633.1555555555556,290.30267389250105
1275,ia2c,918720,-1,-631.2763888888888,310.2791350779773
1276,ia2c,919440,-1,-609.7347222222222,290.15504555501695
1277,ia2c,920160,-1,-630.3013888888889,281.2275116900982
1278,ia2c,920880,-1,-646.525,291.31887251963457
1279,ia2c,921600,-1,-567.4958333333333,280.0498616008208
1280,ia2c,922320,-1,-650.8611111111111,313.67817484890975
1281,ia2c,923040,-1,-632.2277777777778,319.4600015052407
1282,ia2c,923760,-1,-607.0680555555556,289.3378495837948
1283,ia2c,924480,-1,-653.2402777777778,315.7570607813168
1284,ia2c,925200,-1,-646.9472222222222,335.92086120436755
1285,ia2c,925920,-1,-629.2027777777778,305.39760603197556
1286,ia2c,926640,-1,-619.8972222222222,286.7112862427125
1287,ia2c,927360,-1,-596.8527777777778,290.150617961422
1288,ia2c,928080,-1,-633.1416666666667,306.60535064096103
1289,ia2c,928800,-1,-582.6875,275.13633157920293
1290,ia2c,929520,-1,-647.0013888888889,295.8635923459471
1291,ia2c,930240,-1,-626.8083333333333,282.01848232872965
1292,ia2c,930960,-1,-621.0555555555555,290.28482607072937
1293,ia2c,931680,-1,-602.3916666666667,256.69910928620953
1294,ia2c,932400,-1,-641.7069444444444,298.49488913658735
1295,ia2c,933120,-1,-644.0694444444445,322.0308528347387
1296,ia2c,933840,-1,-597.3347222222222,264.4423071189012
1297,ia2c,934560,-1,-606.6875,273.1760235521229
1298,ia2c,935280,-1,-608.7638888888889,265.5612344668235
1299,ia2c,936000,-1,-618.7125,278.6102003384637
1300,ia2c,936720,-1,-610.4152777777778,269.38886811928495
1301,ia2c,937440,-1,-609.5430555555556,289.5355300238973
1302,ia2c,938160,-1,-587.1625,266.02747870677445
1303,ia2c,938880,-1,-604.3930555555555,284.15427090578265
1304,ia2c,939600,-1,-637.9875,278.97211849807775
1305,ia2c,940320,-1,-639.4583333333334,294.6861389446594
1306,ia2c,941040,-1,-620.7430555555555,296.3953896994824
1307,ia2c,941760,-1,-561.5527777777778,232.64177873827
1308,ia2c,942480,-1,-602.8083333333333,266.03396699899474
1309,ia2c,943200,-1,-611.5569444444444,286.68512940854976
1310,ia2c,943920,-1,-593.075,271.2758486147756
1311,ia2c,944640,-1,-576.2638888888889,267.4913806012965
1312,ia2c,945360,-1,-596.0097222222222,269.3305665388633
1313,ia2c,946080,-1,-614.0652777777777,288.9262351361033
1314,ia2c,946800,-1,-589.9305555555555,256.9223470227753
1315,ia2c,947520,-1,-591.775,279.64874185206776
1316,ia2c,948240,-1,-634.7291666666666,299.4274587244704
1317,ia2c,948960,-1,-614.9263888888889,302.3101449638616
1318,ia2c,949680,-1,-646.7416666666667,310.34443219948736
1319,ia2c,950400,-1,-634.6055555555556,296.3375421002622
1320,ia2c,951120,-1,-645.0333333333333,305.9960175848335
1321,ia2c,951840,-1,-605.3763888888889,279.57820163847595
1322,ia2c,952560,-1,-599.6319444444445,262.85064798516123
1323,ia2c,953280,-1,-599.8888888888889,249.3643338323553
1324,ia2c,954000,-1,-626.1527777777778,270.0549717558663
1325,ia2c,954720,-1,-599.1125,289.12324815124737
1326,ia2c,955440,-1,-621.3041666666667,282.1731599654034
1327,ia2c,956160,-1,-633.9638888888888,294.04548273729677
1328,ia2c,956880,-1,-608.1597222222222,279.6524694249604
1329,ia2c,957600,-1,-597.9847222222222,271.46645186617764
1330,ia2c,958320,-1,-643.6583333333333,281.16694316821025
1331,ia2c,959040,-1,-542.0763888888889,246.56883983149365
1332,ia2c,959760,-1,-585.1347222222222,281.75843162959166
1333,ia2c,960480,-1,-618.075,292.57215622342164
1334,ia2c,961200,-1,-556.5430555555556,248.87749849540486
1335,ia2c,961920,-1,-602.7833333333333,293.17608521918095
1336,ia2c,962640,-1,-611.1138888888889,308.58786489856385
1337,ia2c,963360,-1,-586.75,292.51968832124027
1338,ia2c,964080,-1,-596.7541666666667,273.84081823687075
1339,ia2c,964800,-1,-563.0402777777778,252.44129634416564
1340,ia2c,965520,-1,-597.5847222222222,279.8113373128611
1341,ia2c,966240,-1,-565.0444444444445,258.60257092952116
1342,ia2c,966960,-1,-577.3083333333333,243.3595406834642
1343,ia2c,967680,-1,-582.7583333333333,255.23944082523332
1344,ia2c,968400,-1,-623.5291666666667,285.52731282931194
1345,ia2c,969120,-1,-606.4152777777778,271.1881901720865
1346,ia2c,969840,-1,-608.1722222222222,286.28155489454696
1347,ia2c,970560,-1,-567.7111111111111,252.46681825734575
1348,ia2c,971280,-1,-587.5777777777778,256.32462502666755
1349,ia2c,972000,-1,-612.3361111111111,278.2850723157199
1350,ia2c,972720,-1,-560.9847222222222,252.42271323214638
1351,ia2c,973440,-1,-585.4958333333333,263.2684993697815
1352,ia2c,974160,-1,-593.3125,257.2507712101063
1353,ia2c,974880,-1,-600.6736111111111,275.15263516266725
1354,ia2c,975600,-1,-593.4208333333333,274.4305758381546
1355,ia2c,976320,-1,-591.1263888888889,276.7511956679258
1356,ia2c,977040,-1,-557.5277777777778,249.99237056259574
1357,ia2c,977760,-1,-658.6819444444444,287.4912418117139
1358,ia2c,978480,-1,-604.6930555555556,270.5672569017364
1359,ia2c,979200,-1,-560.6805555555555,260.8870991651417
1360,ia2c,979920,-1,-579.2888888888889,241.167351735698
1361,ia2c,980640,-1,-615.5763888888889,280.75876309320523
1362,ia2c,981360,-1,-594.3916666666667,271.5852218150563
1363,ia2c,982080,-1,-590.5652777777777,254.9874967848218
1364,ia2c,982800,-1,-619.0486111111111,276.17244838700145
1365,ia2c,983520,-1,-616.0486111111111,282.4064921414282
1366,ia2c,984240,-1,-601.8527777777778,262.02071163481963
1367,ia2c,984960,-1,-649.4569444444444,274.68360249485676
1368,ia2c,985680,-1,-594.7611111111111,257.8087278474509
1369,ia2c,986400,-1,-642.2555555555556,301.3507023427507
1370,ia2c,987120,-1,-610.2291666666666,276.11412995429384
1371,ia2c,987840,-1,-648.1680555555556,296.02196489749656
1372,ia2c,988560,-1,-570.2625,245.1800398219303
1373,ia2c,989280,-1,-597.7236111111112,256.86877864488594
1374,ia2c,990000,-1,-631.8208333333333,276.4732905712694
1375,ia2c,990720,-1,-628.8041666666667,294.4430462460251
1376,ia2c,991440,-1,-618.1013888888889,277.83082282061883
1377,ia2c,992160,-1,-558.6597222222222,245.66027137747807
1378,ia2c,992880,-1,-611.7833333333333,267.67399896557424
1379,ia2c,993600,-1,-625.8902777777778,291.5250902389222
1380,ia2c,994320,-1,-617.4930555555555,283.5623044541186
1381,ia2c,995040,-1,-630.2444444444444,279.0095502591309
1382,ia2c,995760,-1,-642.1166666666667,292.31699450729474
1383,ia2c,996480,-1,-575.6791666666667,245.67304064407548
1384,ia2c,997200,-1,-609.7680555555555,266.34979158909147
1385,ia2c,997920,-1,-594.6736111111111,263.10744609857664
1386,ia2c,998640,-1,-612.0013888888889,286.0060921034607
1387,ia2c,999360,-1,-596.0097222222222,256.43732430043656
1388,ia2c,1000080,-1,-653.9125,306.20279565342355
